unit,s_adj,bop_item,stk_flow,partner,geo\time,date,value
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2011-01-01,236.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2012-01-01,227.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2013-01-01,211.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2014-01-01,217.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2015-01-01,222.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2016-01-01,260.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,HU,2017-01-01,211.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2002-01-01,180.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2003-01-01,185.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2004-01-01,176.9 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2005-01-01,208.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2006-01-01,185.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2007-01-01,192.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2008-01-01,209.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2009-01-01,267.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2010-01-01,294.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2011-01-01,305.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2012-01-01,337.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2013-01-01,347.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2014-01-01,387.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2015-01-01,498.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2016-01-01,511.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IE,2017-01-01,435.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,1999-01-01,11.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2000-01-01,13.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2001-01-01,13.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2002-01-01,12.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2003-01-01,13.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2004-01-01,14.9 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2005-01-01,17.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2006-01-01,19.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2007-01-01,21.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2008-01-01,18.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2009-01-01,22.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2010-01-01,20.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2011-01-01,21.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2012-01-01,23.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2013-01-01,23.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2014-01-01,25.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2015-01-01,25.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2016-01-01,26.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,IT,2017-01-01,26.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2002-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2003-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2004-01-01,26.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2005-01-01,32.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2006-01-01,35.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2007-01-01,36.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2008-01-01,29.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2009-01-01,37.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2010-01-01,38.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2011-01-01,37.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2012-01-01,38.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2013-01-01,38.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2014-01-01,38.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2015-01-01,39.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2016-01-01,41.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LT,2017-01-01,40.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2002-01-01,1961.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2003-01-01,2331.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2004-01-01,2509.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2005-01-01,2589.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2006-01-01,2595.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2007-01-01,2757.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2008-01-01,2968.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2009-01-01,3505.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2010-01-01,3640.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2011-01-01,4666.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2012-01-01,5989.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2013-01-01,6471.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2014-01-01,7931.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2015-01-01,9411.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2016-01-01,9479.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LU,2017-01-01,8263.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2000-01-01,21.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2001-01-01,24.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2002-01-01,23.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2003-01-01,25.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2004-01-01,29.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2005-01-01,31.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2006-01-01,34.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2007-01-01,35.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2008-01-01,36.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2009-01-01,46.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2010-01-01,49.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2011-01-01,50.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2012-01-01,49.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2013-01-01,54.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2014-01-01,56.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2015-01-01,59.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2016-01-01,58.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,LV,2017-01-01,59.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2002-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2003-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2004-01-01,323.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2005-01-01,731.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2006-01-01,1111.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2007-01-01,1549.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2008-01-01,1636.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2009-01-01,1698.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2010-01-01,1859.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2011-01-01,2023.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2012-01-01,2051.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2013-01-01,1973.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2014-01-01,1849.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2015-01-01,1724.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2016-01-01,1696.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,MT,2017-01-01,1627.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2002-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2003-01-01,265.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2004-01-01,282.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2005-01-01,307.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2006-01-01,337.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2007-01-01,405.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2008-01-01,399.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2009-01-01,417.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2010-01-01,431.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2011-01-01,472.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2012-01-01,503.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2013-01-01,534.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2014-01-01,558.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2015-01-01,593.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2016-01-01,604.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,NL,2017-01-01,615.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2002-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2003-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2004-01-01,29.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2005-01-01,31.5 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2006-01-01,36.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2007-01-01,38.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2008-01-01,39.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2009-01-01,40.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2010-01-01,48.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2011-01-01,47.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2012-01-01,47.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2013-01-01,50.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2014-01-01,51.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2015-01-01,48.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2016-01-01,50.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PL,2017-01-01,49.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,1996-01-01,20.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,1997-01-01,23.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,1998-01-01,29.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,1999-01-01,28.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2000-01-01,32.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2001-01-01,35.9 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2002-01-01,34.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2003-01-01,39.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2004-01-01,38.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2005-01-01,40.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2006-01-01,46.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2007-01-01,51.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2008-01-01,47.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2009-01-01,53.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2010-01-01,56.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2011-01-01,54.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2012-01-01,66.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2013-01-01,69.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2014-01-01,74.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2015-01-01,74.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2016-01-01,77.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,PT,2017-01-01,79.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2002-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2003-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2004-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2005-01-01,27.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2006-01-01,33.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2007-01-01,35.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2008-01-01,35.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2009-01-01,39.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2010-01-01,41.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2011-01-01,41.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2012-01-01,43.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2013-01-01,43.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2014-01-01,41.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2015-01-01,42.6
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2016-01-01,44.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,RO,2017-01-01,44.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,1998-01-01,29.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,1999-01-01,38.9 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2000-01-01,49.5 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2001-01-01,56.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2002-01-01,58.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2003-01-01,60.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2004-01-01,65.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2005-01-01,68.5 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2006-01-01,69.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2007-01-01,81.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2008-01-01,91.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2009-01-01,100.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2010-01-01,92.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2011-01-01,91.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2012-01-01,91.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2013-01-01,90.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2014-01-01,84.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2015-01-01,83.9
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2016-01-01,82.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SE,2017-01-01,4.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,1995-01-01,9.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,1996-01-01,11.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,1997-01-01,12.3 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,1998-01-01,12.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,1999-01-01,12.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2000-01-01,13.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2001-01-01,13.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2002-01-01,17.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2003-01-01,20.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2004-01-01,20.6 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2005-01-01,23.5 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2006-01-01,23.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2007-01-01,24.0 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2008-01-01,25.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2009-01-01,26.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2010-01-01,27.0
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2011-01-01,28.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2012-01-01,29.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2013-01-01,29.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2014-01-01,31.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2015-01-01,34.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2016-01-01,37.2
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SI,2017-01-01,37.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,1999-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2000-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2001-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2002-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2003-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2004-01-01,65.9 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2005-01-01,71.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2006-01-01,70.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2007-01-01,64.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2008-01-01,60.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2009-01-01,64.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2010-01-01,62.5
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2011-01-01,65.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2012-01-01,64.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2013-01-01,64.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2014-01-01,62.1
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2015-01-01,63.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2016-01-01,70.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,SK,2017-01-01,72.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,1995-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,1996-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,1997-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,1998-01-01,: 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,1999-01-01,33.7 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2000-01-01,39.4 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2001-01-01,42.5 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2002-01-01,41.2 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2003-01-01,39.5 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2004-01-01,40.1 
