unit,bop_item,stk_flow,partner,geo\time,date,value
PCH_OECD_5Y,GS,CRE,WRL_REST,IE,2016-01-01,55.29
PCH_OECD_5Y,GS,CRE,WRL_REST,IE,2017-01-01,57.02
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2000-01-01,-23.95 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2001-01-01,-15.50 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2002-01-01,-7.81 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2003-01-01,-6.24 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2004-01-01,1.11 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2005-01-01,3.62 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2006-01-01,-2.58 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2007-01-01,0.03 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2008-01-01,-6.41 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2009-01-01,-10.94 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2010-01-01,-12.37 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2011-01-01,-11.89 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2012-01-01,-16.73 
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2013-01-01,-14.47
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2014-01-01,-9.58
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2015-01-01,-8.28
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2016-01-01,-5.54
PCH_OECD_5Y,GS,CRE,WRL_REST,IT,2017-01-01,-2.62
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2002-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2003-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2004-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2005-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2006-01-01,65.26 e
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2007-01-01,43.26 e
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2008-01-01,59.19 e
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2009-01-01,41.88 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2010-01-01,28.74 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2011-01-01,41.41 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2012-01-01,48.15 
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2013-01-01,27.85
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2014-01-01,42.64
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2015-01-01,16.18
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2016-01-01,2.44
PCH_OECD_5Y,GS,CRE,WRL_REST,LT,2017-01-01,4.79
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2000-01-01,17.57 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2001-01-01,20.70 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2002-01-01,23.73 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2003-01-01,22.41 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2004-01-01,22.95 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2005-01-01,24.11 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2006-01-01,30.65 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2007-01-01,37.80 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2008-01-01,28.79 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2009-01-01,21.30 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2010-01-01,11.70 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2011-01-01,5.02 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2012-01-01,0.60 
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2013-01-01,15.12
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2014-01-01,22.63
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2015-01-01,30.16
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2016-01-01,22.65
PCH_OECD_5Y,GS,CRE,WRL_REST,LU,2017-01-01,19.53
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2002-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2003-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2004-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2005-01-01,107.06 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2006-01-01,93.64 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2007-01-01,114.64 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2008-01-01,96.71 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2009-01-01,65.46 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2010-01-01,31.63 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2011-01-01,38.16 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2012-01-01,20.84 
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2013-01-01,13.48
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2014-01-01,18.45
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2015-01-01,13.74
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2016-01-01,6.2
PCH_OECD_5Y,GS,CRE,WRL_REST,LV,2017-01-01,2.91
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2002-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2003-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2004-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2005-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2006-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2007-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2008-01-01,23.44 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2009-01-01,58.08 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2010-01-01,49.14 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2011-01-01,28.44 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2012-01-01,25.63 
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2013-01-01,6.5
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2014-01-01,-6.58
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2015-01-01,-1.21
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2016-01-01,6.31
PCH_OECD_5Y,GS,CRE,WRL_REST,MT,2017-01-01,6.19
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2000-01-01,-7.33 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2001-01-01,-3.00 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2002-01-01,0.15 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2003-01-01,2.83 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2004-01-01,5.29 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2005-01-01,9.45 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2006-01-01,5.74 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2007-01-01,7.03 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2008-01-01,4.52 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2009-01-01,2.60 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2010-01-01,-0.62 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2011-01-01,0.07 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2012-01-01,-2.37 
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2013-01-01,-4.99
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2014-01-01,-5.37
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2015-01-01,-5.7
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2016-01-01,-2.71
PCH_OECD_5Y,GS,CRE,WRL_REST,NL,2017-01-01,-3.33
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2002-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2003-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2004-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2005-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2006-01-01,67.46 e
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2007-01-01,70.87 e
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2008-01-01,68.44 e
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2009-01-01,45.77 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2010-01-01,34.91 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2011-01-01,25.71 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2012-01-01,13.55 
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2013-01-01,6.89
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2014-01-01,11.74
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2015-01-01,10.4
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2016-01-01,14.84
PCH_OECD_5Y,GS,CRE,WRL_REST,PL,2017-01-01,22.66
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2001-01-01,-6.23 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2002-01-01,2.60 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2003-01-01,1.89 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2004-01-01,4.11 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2005-01-01,5.21 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2006-01-01,6.58 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2007-01-01,6.18 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2008-01-01,-1.12 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2009-01-01,-0.34 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2010-01-01,0.71 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2011-01-01,-0.24 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2012-01-01,-6.65 
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2013-01-01,-0.82
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2014-01-01,0.19
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2015-01-01,2.79
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2016-01-01,2.8
PCH_OECD_5Y,GS,CRE,WRL_REST,PT,2017-01-01,9.46
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2002-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2003-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2004-01-01,38.48 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2005-01-01,101.30 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2006-01-01,93.89 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2007-01-01,102.14 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2008-01-01,113.57 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2009-01-01,83.68 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2010-01-01,65.89 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2011-01-01,63.70 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2012-01-01,25.76 
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2013-01-01,21.92
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2014-01-01,28.23
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2015-01-01,21.83
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2016-01-01,20.13
PCH_OECD_5Y,GS,CRE,WRL_REST,RO,2017-01-01,30.85
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,1996-01-01,0.49 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,1997-01-01,1.45 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,1998-01-01,16.46 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,1999-01-01,7.87 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2000-01-01,-4.93 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2001-01-01,-10.45 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2002-01-01,-6.22 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2003-01-01,-2.46 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2004-01-01,1.48 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2005-01-01,3.41 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2006-01-01,9.94 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2007-01-01,11.24 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2008-01-01,3.68 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2009-01-01,-8.79 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2010-01-01,-5.61 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2011-01-01,-4.14 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2012-01-01,-9.86 
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2013-01-01,-11.25
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2014-01-01,-3.54
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2015-01-01,-8.31
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2016-01-01,-10.54
PCH_OECD_5Y,GS,CRE,WRL_REST,SE,2017-01-01,-8.6
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,1999-01-01,-7.20 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2000-01-01,-14.51 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2001-01-01,-4.18 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2002-01-01,10.13 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2003-01-01,12.80 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2004-01-01,28.33 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2005-01-01,41.41 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2006-01-01,35.42 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2007-01-01,35.69 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2008-01-01,29.45 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2009-01-01,18.84 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2010-01-01,6.41 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2011-01-01,2.78 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2012-01-01,-11.51 
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2013-01-01,-12.51
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2014-01-01,-7.05
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2015-01-01,-3.29
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2016-01-01,1.08
PCH_OECD_5Y,GS,CRE,WRL_REST,SI,2017-01-01,13.3
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2002-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2003-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2004-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2005-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2006-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2007-01-01,83.92 e
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2008-01-01,46.77 e
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2009-01-01,18.75 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2010-01-01,12.35 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2011-01-01,6.16 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2012-01-01,0.46 
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2013-01-01,2.79
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2014-01-01,8.75
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2015-01-01,5.33
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2016-01-01,4.36
PCH_OECD_5Y,GS,CRE,WRL_REST,SK,2017-01-01,1.86
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,1995-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,1996-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,1997-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,1998-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,1999-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2000-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2001-01-01,: 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2002-01-01,-4.64 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2003-01-01,-3.13 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2004-01-01,-3.61 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2005-01-01,1.07 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2006-01-01,2.79 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2007-01-01,-6.39 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2008-01-01,-13.73 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2009-01-01,-12.75 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2010-01-01,-17.38 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2011-01-01,-18.90 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2012-01-01,-11.50 
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2013-01-01,-5.62
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2014-01-01,-3.54
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2015-01-01,3.14
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2016-01-01,-1.97
PCH_OECD_5Y,GS,CRE,WRL_REST,UK,2017-01-01,-5.42
PC_OECD,GS,CRE,WRL_REST,AT,1995-01-01,1.63 
PC_OECD,GS,CRE,WRL_REST,AT,1996-01-01,1.60 
PC_OECD,GS,CRE,WRL_REST,AT,1997-01-01,1.54 
PC_OECD,GS,CRE,WRL_REST,AT,1998-01-01,1.63 
PC_OECD,GS,CRE,WRL_REST,AT,1999-01-01,1.61 
PC_OECD,GS,CRE,WRL_REST,AT,2000-01-01,1.48 
PC_OECD,GS,CRE,WRL_REST,AT,2001-01-01,1.59 
PC_OECD,GS,CRE,WRL_REST,AT,2002-01-01,1.69 
PC_OECD,GS,CRE,WRL_REST,AT,2003-01-01,1.78 
PC_OECD,GS,CRE,WRL_REST,AT,2004-01-01,1.81 
PC_OECD,GS,CRE,WRL_REST,AT,2005-01-01,1.81 
PC_OECD,GS,CRE,WRL_REST,AT,2006-01-01,1.80 
PC_OECD,GS,CRE,WRL_REST,AT,2007-01-01,1.88 
PC_OECD,GS,CRE,WRL_REST,AT,2008-01-01,1.89 
PC_OECD,GS,CRE,WRL_REST,AT,2009-01-01,1.84 
PC_OECD,GS,CRE,WRL_REST,AT,2010-01-01,1.71 
PC_OECD,GS,CRE,WRL_REST,AT,2011-01-01,1.72 
PC_OECD,GS,CRE,WRL_REST,AT,2012-01-01,1.65 
PC_OECD,GS,CRE,WRL_REST,AT,2013-01-01,1.65
PC_OECD,GS,CRE,WRL_REST,AT,2014-01-01,1.66
PC_OECD,GS,CRE,WRL_REST,AT,2015-01-01,1.57
PC_OECD,GS,CRE,WRL_REST,AT,2016-01-01,1.6
PC_OECD,GS,CRE,WRL_REST,AT,2017-01-01,1.61
PC_OECD,GS,CRE,WRL_REST,BE,1995-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BE,1996-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BE,1997-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BE,1998-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BE,1999-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BE,2000-01-01,3.24 
PC_OECD,GS,CRE,WRL_REST,BE,2001-01-01,3.31 
PC_OECD,GS,CRE,WRL_REST,BE,2002-01-01,3.18 
PC_OECD,GS,CRE,WRL_REST,BE,2003-01-01,3.33 
PC_OECD,GS,CRE,WRL_REST,BE,2004-01-01,3.35 
PC_OECD,GS,CRE,WRL_REST,BE,2005-01-01,3.34 
PC_OECD,GS,CRE,WRL_REST,BE,2006-01-01,3.18 
PC_OECD,GS,CRE,WRL_REST,BE,2007-01-01,3.25 
PC_OECD,GS,CRE,WRL_REST,BE,2008-01-01,3.30 
PC_OECD,GS,CRE,WRL_REST,BE,2009-01-01,3.31 
PC_OECD,GS,CRE,WRL_REST,BE,2010-01-01,3.20 
PC_OECD,GS,CRE,WRL_REST,BE,2011-01-01,3.21 
PC_OECD,GS,CRE,WRL_REST,BE,2012-01-01,3.08 
PC_OECD,GS,CRE,WRL_REST,BE,2013-01-01,3.07
PC_OECD,GS,CRE,WRL_REST,BE,2014-01-01,3.06
PC_OECD,GS,CRE,WRL_REST,BE,2015-01-01,2.85
PC_OECD,GS,CRE,WRL_REST,BE,2016-01-01,3.05
PC_OECD,GS,CRE,WRL_REST,BE,2017-01-01,3.05
PC_OECD,GS,CRE,WRL_REST,BG,1995-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BG,1996-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BG,1997-01-01,: 
PC_OECD,GS,CRE,WRL_REST,BG,1998-01-01,0.12 
PC_OECD,GS,CRE,WRL_REST,BG,1999-01-01,0.11 
