na_item,co_nco,sector,finpos,unit,geotime,date,value
F,NCO,S121,LIAB,PC_GDP,PL,2011-01-01,17.4 
F,NCO,S121,LIAB,PC_GDP,PL,2012-01-01,18.9 
F,NCO,S121,LIAB,PC_GDP,PL,2013-01-01,19.1 
F,NCO,S121,LIAB,PC_GDP,PL,2014-01-01,18.7 
F,NCO,S121,LIAB,PC_GDP,PL,2015-01-01,18.2 
F,NCO,S121,LIAB,PC_GDP,PL,2016-01-01,23.0 
F,NCO,S121,LIAB,PC_GDP,PL,2017-01-01,19.8 
F,NCO,S121,LIAB,PC_GDP,PT,1995-01-01,22.9 
F,NCO,S121,LIAB,PC_GDP,PT,1996-01-01,20.5 
F,NCO,S121,LIAB,PC_GDP,PT,1997-01-01,19.9 
F,NCO,S121,LIAB,PC_GDP,PT,1998-01-01,17.9 
F,NCO,S121,LIAB,PC_GDP,PT,1999-01-01,20.0 
F,NCO,S121,LIAB,PC_GDP,PT,2000-01-01,19.2 
F,NCO,S121,LIAB,PC_GDP,PT,2001-01-01,18.2 
F,NCO,S121,LIAB,PC_GDP,PT,2002-01-01,18.1 
F,NCO,S121,LIAB,PC_GDP,PT,2003-01-01,18.9 
F,NCO,S121,LIAB,PC_GDP,PT,2004-01-01,18.9 
F,NCO,S121,LIAB,PC_GDP,PT,2005-01-01,21.8 
F,NCO,S121,LIAB,PC_GDP,PT,2006-01-01,18.6 
F,NCO,S121,LIAB,PC_GDP,PT,2007-01-01,21.0 
F,NCO,S121,LIAB,PC_GDP,PT,2008-01-01,27.2 
F,NCO,S121,LIAB,PC_GDP,PT,2009-01-01,34.5 
F,NCO,S121,LIAB,PC_GDP,PT,2010-01-01,54.3 
F,NCO,S121,LIAB,PC_GDP,PT,2011-01-01,60.7 
F,NCO,S121,LIAB,PC_GDP,PT,2012-01-01,69.2 
F,NCO,S121,LIAB,PC_GDP,PT,2013-01-01,63.7 
F,NCO,S121,LIAB,PC_GDP,PT,2014-01-01,59.4 
F,NCO,S121,LIAB,PC_GDP,PT,2015-01-01,63.0 
F,NCO,S121,LIAB,PC_GDP,PT,2016-01-01,71.7 
F,NCO,S121,LIAB,PC_GDP,PT,2017-01-01,76.9 
F,NCO,S121,LIAB,PC_GDP,RO,1995-01-01,39.6 e
F,NCO,S121,LIAB,PC_GDP,RO,1996-01-01,29.0 e
F,NCO,S121,LIAB,PC_GDP,RO,1997-01-01,15.4 e
F,NCO,S121,LIAB,PC_GDP,RO,1998-01-01,12.5 
F,NCO,S121,LIAB,PC_GDP,RO,1999-01-01,12.8 
F,NCO,S121,LIAB,PC_GDP,RO,2000-01-01,12.5 
F,NCO,S121,LIAB,PC_GDP,RO,2001-01-01,12.5 
F,NCO,S121,LIAB,PC_GDP,RO,2002-01-01,14.1 
F,NCO,S121,LIAB,PC_GDP,RO,2003-01-01,13.1 
F,NCO,S121,LIAB,PC_GDP,RO,2004-01-01,18.7 
F,NCO,S121,LIAB,PC_GDP,RO,2005-01-01,22.9 
F,NCO,S121,LIAB,PC_GDP,RO,2006-01-01,27.1 
F,NCO,S121,LIAB,PC_GDP,RO,2007-01-01,23.3 
F,NCO,S121,LIAB,PC_GDP,RO,2008-01-01,21.5 
F,NCO,S121,LIAB,PC_GDP,RO,2009-01-01,26.9 
F,NCO,S121,LIAB,PC_GDP,RO,2010-01-01,30.0 
F,NCO,S121,LIAB,PC_GDP,RO,2011-01-01,30.2 
F,NCO,S121,LIAB,PC_GDP,RO,2012-01-01,28.9 
F,NCO,S121,LIAB,PC_GDP,RO,2013-01-01,25.6 
F,NCO,S121,LIAB,PC_GDP,RO,2014-01-01,23.9 
F,NCO,S121,LIAB,PC_GDP,RO,2015-01-01,22.9 
F,NCO,S121,LIAB,PC_GDP,RO,2016-01-01,23.4 
F,NCO,S121,LIAB,PC_GDP,RO,2017-01-01,21.8 
F,NCO,S121,LIAB,PC_GDP,SE,1995-01-01,14.3 
F,NCO,S121,LIAB,PC_GDP,SE,1996-01-01,11.6 
F,NCO,S121,LIAB,PC_GDP,SE,1997-01-01,9.9 
F,NCO,S121,LIAB,PC_GDP,SE,1998-01-01,10.0 
F,NCO,S121,LIAB,PC_GDP,SE,1999-01-01,10.2 
F,NCO,S121,LIAB,PC_GDP,SE,2000-01-01,9.8 
F,NCO,S121,LIAB,PC_GDP,SE,2001-01-01,9.5 
F,NCO,S121,LIAB,PC_GDP,SE,2002-01-01,7.8 
F,NCO,S121,LIAB,PC_GDP,SE,2003-01-01,7.0 
F,NCO,S121,LIAB,PC_GDP,SE,2004-01-01,6.6 
F,NCO,S121,LIAB,PC_GDP,SE,2005-01-01,7.2 
F,NCO,S121,LIAB,PC_GDP,SE,2006-01-01,6.4 
F,NCO,S121,LIAB,PC_GDP,SE,2007-01-01,6.4 
F,NCO,S121,LIAB,PC_GDP,SE,2008-01-01,20.4 
F,NCO,S121,LIAB,PC_GDP,SE,2009-01-01,21.5 
F,NCO,S121,LIAB,PC_GDP,SE,2010-01-01,9.3 
F,NCO,S121,LIAB,PC_GDP,SE,2011-01-01,9.5 
F,NCO,S121,LIAB,PC_GDP,SE,2012-01-01,9.4 
F,NCO,S121,LIAB,PC_GDP,SE,2013-01-01,11.4 
F,NCO,S121,LIAB,PC_GDP,SE,2014-01-01,12.8 
F,NCO,S121,LIAB,PC_GDP,SE,2015-01-01,15.8 
F,NCO,S121,LIAB,PC_GDP,SE,2016-01-01,19.3 
F,NCO,S121,LIAB,PC_GDP,SE,2017-01-01,19.0 
F,NCO,S121,LIAB,PC_GDP,SI,1995-01-01,11.3 
F,NCO,S121,LIAB,PC_GDP,SI,1996-01-01,11.7 
F,NCO,S121,LIAB,PC_GDP,SI,1997-01-01,17.2 
F,NCO,S121,LIAB,PC_GDP,SI,1998-01-01,16.2 
F,NCO,S121,LIAB,PC_GDP,SI,1999-01-01,15.9 
F,NCO,S121,LIAB,PC_GDP,SI,2000-01-01,16.6 
F,NCO,S121,LIAB,PC_GDP,SI,2001-01-01,21.0 
F,NCO,S121,LIAB,PC_GDP,SI,2002-01-01,26.9 
F,NCO,S121,LIAB,PC_GDP,SI,2003-01-01,26.0 
F,NCO,S121,LIAB,PC_GDP,SI,2004-01-01,23.6 
F,NCO,S121,LIAB,PC_GDP,SI,2005-01-01,23.5 
F,NCO,S121,LIAB,PC_GDP,SI,2006-01-01,17.0 
F,NCO,S121,LIAB,PC_GDP,SI,2007-01-01,23.0 
F,NCO,S121,LIAB,PC_GDP,SI,2008-01-01,23.6 
F,NCO,S121,LIAB,PC_GDP,SI,2009-01-01,26.5 
F,NCO,S121,LIAB,PC_GDP,SI,2010-01-01,22.5 
F,NCO,S121,LIAB,PC_GDP,SI,2011-01-01,26.6 
F,NCO,S121,LIAB,PC_GDP,SI,2012-01-01,33.5 
F,NCO,S121,LIAB,PC_GDP,SI,2013-01-01,28.4 
F,NCO,S121,LIAB,PC_GDP,SI,2014-01-01,27.6 
F,NCO,S121,LIAB,PC_GDP,SI,2015-01-01,25.2 
F,NCO,S121,LIAB,PC_GDP,SI,2016-01-01,30.3 
F,NCO,S121,LIAB,PC_GDP,SI,2017-01-01,32.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,1995-01-01,221.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,1996-01-01,226.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,1997-01-01,229.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,1998-01-01,236.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,1999-01-01,252.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2000-01-01,257.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2001-01-01,260.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2002-01-01,249.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2003-01-01,261.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2004-01-01,279.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2005-01-01,305.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2006-01-01,308.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2007-01-01,324.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2008-01-01,379.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2009-01-01,361.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2010-01-01,345.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2011-01-01,339.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2012-01-01,320.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2013-01-01,298.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2014-01-01,276.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2015-01-01,264.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2016-01-01,252.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,AT,2017-01-01,248.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,1995-01-01,277.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,1996-01-01,291.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,1997-01-01,287.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,1998-01-01,288.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,1999-01-01,294.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2000-01-01,266.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2001-01-01,279.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2002-01-01,267.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2003-01-01,280.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2004-01-01,297.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2005-01-01,336.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2006-01-01,346.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2007-01-01,378.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2008-01-01,344.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2009-01-01,318.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2010-01-01,289.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2011-01-01,293.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2012-01-01,265.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2013-01-01,251.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2014-01-01,253.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2015-01-01,253.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2016-01-01,262.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BE,2017-01-01,265.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,1995-01-01,127.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,1996-01-01,211.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,1997-01-01,78.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,1998-01-01,59.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,1999-01-01,74.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2000-01-01,81.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2001-01-01,79.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2002-01-01,76.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2003-01-01,86.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2004-01-01,104.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2005-01-01,117.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2006-01-01,147.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2007-01-01,164.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2008-01-01,138.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2009-01-01,139.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2010-01-01,129.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2011-01-01,123.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2012-01-01,133.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2013-01-01,135.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2014-01-01,135.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2015-01-01,137.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2016-01-01,143.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,BG,2017-01-01,131.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,1995-01-01,243.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,1996-01-01,272.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,1997-01-01,278.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,1998-01-01,294.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,1999-01-01,398.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2000-01-01,324.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2001-01-01,336.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2002-01-01,310.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2003-01-01,323.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2004-01-01,351.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2005-01-01,456.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2006-01-01,549.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2007-01-01,636.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2008-01-01,698.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2009-01-01,874.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2010-01-01,793.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2011-01-01,756.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2012-01-01,716.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2013-01-01,512.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2014-01-01,494.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2015-01-01,482.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2016-01-01,447.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CY,2017-01-01,406.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,1995-01-01,125.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,1996-01-01,118.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,1997-01-01,127.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,1998-01-01,121.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,1999-01-01,123.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2000-01-01,119.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2001-01-01,112.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2002-01-01,114.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2003-01-01,112.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2004-01-01,109.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2005-01-01,115.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2006-01-01,112.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2007-01-01,119.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2008-01-01,121.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2009-01-01,127.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2010-01-01,128.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2011-01-01,131.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2012-01-01,134.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2013-01-01,149.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2014-01-01,146.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2015-01-01,149.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2016-01-01,166.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,CZ,2017-01-01,
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,1995-01-01,230.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,1996-01-01,248.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,1997-01-01,269.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,1998-01-01,293.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,1999-01-01,311.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2000-01-01,325.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2001-01-01,337.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2002-01-01,342.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2003-01-01,346.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2004-01-01,353.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2005-01-01,366.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2006-01-01,364.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2007-01-01,378.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2008-01-01,396.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2009-01-01,366.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2010-01-01,336.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2011-01-01,330.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2012-01-01,327.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2013-01-01,289.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2014-01-01,284.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2015-01-01,275.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2016-01-01,279.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DE,2017-01-01,278.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,1995-01-01,209.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,1996-01-01,217.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,1997-01-01,234.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,1998-01-01,254.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,1999-01-01,253.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2000-01-01,248.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2001-01-01,266.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2002-01-01,278.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2003-01-01,295.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2004-01-01,303.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2005-01-01,342.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2006-01-01,357.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2007-01-01,396.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2008-01-01,414.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2009-01-01,435.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2010-01-01,424.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2011-01-01,414.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2012-01-01,414.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2013-01-01,406.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2014-01-01,401.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2015-01-01,370.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2016-01-01,380.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,DK,2017-01-01,377.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,1995-01-01,52.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,1996-01-01,62.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,1997-01-01,84.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,1998-01-01,65.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,1999-01-01,76.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2000-01-01,84.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2001-01-01,84.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2002-01-01,92.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2003-01-01,101.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2004-01-01,130.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2005-01-01,142.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2006-01-01,134.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2007-01-01,144.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2008-01-01,155.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2009-01-01,166.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2010-01-01,148.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2011-01-01,131.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2012-01-01,132.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2013-01-01,129.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2014-01-01,139.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2015-01-01,145.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2016-01-01,146.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EE,2017-01-01,143.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,1995-01-01,131.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,1996-01-01,131.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,1997-01-01,126.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,1998-01-01,135.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,1999-01-01,164.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2000-01-01,164.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2001-01-01,153.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2002-01-01,146.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2003-01-01,146.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2004-01-01,146.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2005-01-01,163.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2006-01-01,174.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2007-01-01,205.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2008-01-01,211.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2009-01-01,237.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2010-01-01,271.9 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2011-01-01,286.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2012-01-01,301.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2013-01-01,259.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2014-01-01,240.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2015-01-01,285.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2016-01-01,238.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,EL,2017-01-01,199.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,1995-01-01,182.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,1996-01-01,184.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,1997-01-01,190.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,1998-01-01,189.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,1999-01-01,201.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2000-01-01,200.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2001-01-01,198.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2002-01-01,193.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2003-01-01,205.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2004-01-01,216.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2005-01-01,247.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2006-01-01,265.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2007-01-01,290.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2008-01-01,301.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2009-01-01,322.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2010-01-01,315.5 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2011-01-01,341.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2012-01-01,372.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2013-01-01,325.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2014-01-01,309.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2015-01-01,292.0 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2016-01-01,286.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,ES,2017-01-01,290.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,1995-01-01,129.4 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,1996-01-01,120.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,1997-01-01,120.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,1998-01-01,109.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,1999-01-01,116.2 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2000-01-01,106.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2001-01-01,121.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2002-01-01,124.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2003-01-01,138.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2004-01-01,149.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2005-01-01,159.6 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2006-01-01,167.8 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2007-01-01,175.1 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2008-01-01,217.3 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2009-01-01,241.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2010-01-01,285.7 
F,NCO,S121_S122_S123,LIAB,PC_GDP,FI,2011-01-01,374.3 
