unit,s_adj,partner,stk_flow,bop_item,geotime,date,value
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2006-01-01,-1.5
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2007-01-01,-1.4
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2008-01-01,-2.8
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2009-01-01,-1.9
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2010-01-01,-3.4
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2011-01-01,-3.0
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2012-01-01,-0.3
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2013-01-01,1.0
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2014-01-01,1.9
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2015-01-01,1.5
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2016-01-01,2.5
PC_GDP,NSA,WRL_REST,BAL,CA,IT,2017-01-01,2.8
PC_GDP,NSA,WRL_REST,BAL,CA,LT,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2004-01-01,-7.6
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2005-01-01,-7.3
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2006-01-01,-10.9
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2007-01-01,-15.5
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2008-01-01,-13.6
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2009-01-01,1.4
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2010-01-01,-1.3
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2011-01-01,-4.6
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2012-01-01,-1.4
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2013-01-01,0.8
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2014-01-01,3.2
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2015-01-01,-2.3
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2016-01-01,-0.8
PC_GDP,NSA,WRL_REST,BAL,CA,LT,2017-01-01,0.9
PC_GDP,NSA,WRL_REST,BAL,CA,LU,1995-01-01,11.1
PC_GDP,NSA,WRL_REST,BAL,CA,LU,1996-01-01,10.3
PC_GDP,NSA,WRL_REST,BAL,CA,LU,1997-01-01,9.8
PC_GDP,NSA,WRL_REST,BAL,CA,LU,1998-01-01,8.9
PC_GDP,NSA,WRL_REST,BAL,CA,LU,1999-01-01,8.0
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2000-01-01,12.6
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2001-01-01,8.3
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2002-01-01,9.3
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2003-01-01,6.5
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2004-01-01,11.8
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2005-01-01,11.0
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2006-01-01,9.9
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2007-01-01,9.7
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2008-01-01,7.6
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2009-01-01,7.2
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2010-01-01,6.7
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2011-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2012-01-01,5.6
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2013-01-01,5.4
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2014-01-01,5.1
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2015-01-01,5.1
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2016-01-01,5.1
PC_GDP,NSA,WRL_REST,BAL,CA,LU,2017-01-01,4.9
PC_GDP,NSA,WRL_REST,BAL,CA,LV,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LV,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LV,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LV,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LV,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2000-01-01,-3.8
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2001-01-01,-6.0
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2002-01-01,-5.4
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2003-01-01,-7.1
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2004-01-01,-11.6
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2005-01-01,-11.7
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2006-01-01,-20.7
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2007-01-01,-20.7
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2008-01-01,-12.3
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2009-01-01,7.8
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2010-01-01,2.1
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2011-01-01,-3.2
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2012-01-01,-3.6
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2013-01-01,-2.7
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2014-01-01,-1.7
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2015-01-01,-0.5
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2016-01-01,1.6
PC_GDP,NSA,WRL_REST,BAL,CA,LV,2017-01-01,0.7
PC_GDP,NSA,WRL_REST,BAL,CA,MT,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2004-01-01,-3.7
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2005-01-01,-6.5
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2006-01-01,-6.6
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2007-01-01,-1.9
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2008-01-01,-1.1
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2009-01-01,-6.6
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2010-01-01,-4.7
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2011-01-01,-0.2
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2012-01-01,1.7
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2013-01-01,2.7
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2014-01-01,8.8
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2015-01-01,4.5
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2016-01-01,7.0
PC_GDP,NSA,WRL_REST,BAL,CA,MT,2017-01-01,13.8
PC_GDP,NSA,WRL_REST,BAL,CA,NL,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2004-01-01,7.6
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2005-01-01,7.1
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2006-01-01,9.1
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2007-01-01,6.9
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2008-01-01,5.0
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2009-01-01,5.4
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2010-01-01,7.0
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2011-01-01,8.6
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2012-01-01,10.2
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2013-01-01,9.8
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2014-01-01,8.5
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2015-01-01,6.3
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2016-01-01,8.1
PC_GDP,NSA,WRL_REST,BAL,CA,NL,2017-01-01,10.5
PC_GDP,NSA,WRL_REST,BAL,CA,PL,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2004-01-01,-5.5
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2005-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2006-01-01,-4.0
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2007-01-01,-6.3
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2008-01-01,-6.7
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2009-01-01,-4.0
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2010-01-01,-5.4
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2011-01-01,-5.2
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2012-01-01,-3.7
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2013-01-01,-1.3
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2014-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2015-01-01,-0.6
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2016-01-01,-0.5
PC_GDP,NSA,WRL_REST,BAL,CA,PL,2017-01-01,0.2
PC_GDP,NSA,WRL_REST,BAL,CA,PT,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,PT,1996-01-01,-4.4
PC_GDP,NSA,WRL_REST,BAL,CA,PT,1997-01-01,-6.1
PC_GDP,NSA,WRL_REST,BAL,CA,PT,1998-01-01,-7.6
PC_GDP,NSA,WRL_REST,BAL,CA,PT,1999-01-01,-8.9
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2000-01-01,-10.8
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2001-01-01,-10.4
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2002-01-01,-8.5
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2003-01-01,-7.2
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2004-01-01,-8.3
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2005-01-01,-9.9
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2006-01-01,-10.7
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2007-01-01,-9.7
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2008-01-01,-12.1
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2009-01-01,-10.4
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2010-01-01,-10.1
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2011-01-01,-6.0
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2012-01-01,-1.8
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2013-01-01,1.6
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2014-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2015-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2016-01-01,0.6
PC_GDP,NSA,WRL_REST,BAL,CA,PT,2017-01-01,0.5
PC_GDP,NSA,WRL_REST,BAL,CA,RO,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RO,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RO,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RO,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RO,1999-01-01,-4.2
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2000-01-01,-3.8
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2001-01-01,-5.6
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2002-01-01,-3.4
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2003-01-01,-5.9
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2004-01-01,-8.3
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2005-01-01,-8.6
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2006-01-01,-10.3
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2007-01-01,-13.5
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2008-01-01,-11.5
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2009-01-01,-4.7
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2010-01-01,-5.1
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2011-01-01,-4.9
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2012-01-01,-4.8
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2013-01-01,-1.1
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2014-01-01,-0.7
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2015-01-01,-1.2
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2016-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2017-01-01,-3.2
PC_GDP,NSA,WRL_REST,BAL,CA,SE,1995-01-01,3.2
PC_GDP,NSA,WRL_REST,BAL,CA,SE,1996-01-01,3.3
PC_GDP,NSA,WRL_REST,BAL,CA,SE,1997-01-01,3.9
PC_GDP,NSA,WRL_REST,BAL,CA,SE,1998-01-01,3.6
PC_GDP,NSA,WRL_REST,BAL,CA,SE,1999-01-01,3.9
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2000-01-01,4.0
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2001-01-01,4.7
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2002-01-01,4.5
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2003-01-01,5.9
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2004-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2005-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2006-01-01,8.2
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2007-01-01,8.2
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2008-01-01,7.8
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2009-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2010-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2011-01-01,5.6
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2012-01-01,5.6
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2013-01-01,5.2
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2014-01-01,4.5
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2015-01-01,4.5
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2016-01-01,4.3
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2017-01-01,3.3
PC_GDP,NSA,WRL_REST,BAL,CA,SI,1995-01-01,-0.5
PC_GDP,NSA,WRL_REST,BAL,CA,SI,1996-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,CA,SI,1997-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,CA,SI,1998-01-01,-0.7
PC_GDP,NSA,WRL_REST,BAL,CA,SI,1999-01-01,-3.3
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2000-01-01,-2.8
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2001-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2002-01-01,0.9
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2003-01-01,-0.8
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2004-01-01,-2.7
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2005-01-01,-1.8
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2006-01-01,-1.8
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2007-01-01,-4.1
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2008-01-01,-5.3
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2009-01-01,-0.6
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2010-01-01,-0.1
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2011-01-01,0.2
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2012-01-01,2.1
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2013-01-01,4.4
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2014-01-01,5.8
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2015-01-01,4.5
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2016-01-01,5.5
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2017-01-01,7.2
PC_GDP,NSA,WRL_REST,BAL,CA,SK,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2004-01-01,-10.1
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2005-01-01,-10.6
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2006-01-01,-9.5
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2007-01-01,-5.9
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2008-01-01,-6.5
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2009-01-01,-3.4
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2010-01-01,-4.7
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2011-01-01,-5.0
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2012-01-01,0.9
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2013-01-01,1.9
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2014-01-01,1.1
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2015-01-01,-1.7
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2016-01-01,-2.2
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2017-01-01,-2.0
PC_GDP,NSA,WRL_REST,BAL,CA,UK,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,1997-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,CA,UK,1998-01-01,-0.1
PC_GDP,NSA,WRL_REST,BAL,CA,UK,1999-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2000-01-01,-2.4
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2001-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2002-01-01,-2.2
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2003-01-01,-1.9
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2004-01-01,-2.4
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2005-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2006-01-01,-3.1
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2007-01-01,-3.8
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2008-01-01,-4.6
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2009-01-01,-3.9
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2010-01-01,-3.8
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2011-01-01,-2.4
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2012-01-01,-4.2
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2013-01-01,-5.1
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2014-01-01,-4.9
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2015-01-01,-4.9
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2016-01-01,-5.2
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2017-01-01,-3.7
PC_GDP,NSA,WRL_REST,BAL,G,AT,1995-01-01,-3.1
PC_GDP,NSA,WRL_REST,BAL,G,AT,1996-01-01,-3.3
PC_GDP,NSA,WRL_REST,BAL,G,AT,1997-01-01,-2.4
PC_GDP,NSA,WRL_REST,BAL,G,AT,1998-01-01,-2.2
PC_GDP,NSA,WRL_REST,BAL,G,AT,1999-01-01,-1.9
PC_GDP,NSA,WRL_REST,BAL,G,AT,2000-01-01,-1.5
PC_GDP,NSA,WRL_REST,BAL,G,AT,2001-01-01,-0.9
PC_GDP,NSA,WRL_REST,BAL,G,AT,2002-01-01,0.9
PC_GDP,NSA,WRL_REST,BAL,G,AT,2003-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,G,AT,2004-01-01,0.3
PC_GDP,NSA,WRL_REST,BAL,G,AT,2005-01-01,0.4
PC_GDP,NSA,WRL_REST,BAL,G,AT,2006-01-01,1.0
PC_GDP,NSA,WRL_REST,BAL,G,AT,2007-01-01,1.4
PC_GDP,NSA,WRL_REST,BAL,G,AT,2008-01-01,0.5
PC_GDP,NSA,WRL_REST,BAL,G,AT,2009-01-01,-0.2
PC_GDP,NSA,WRL_REST,BAL,G,AT,2010-01-01,-0.5
PC_GDP,NSA,WRL_REST,BAL,G,AT,2011-01-01,-1.2
PC_GDP,NSA,WRL_REST,BAL,G,AT,2012-01-01,-1.0
PC_GDP,NSA,WRL_REST,BAL,G,AT,2013-01-01,-0.3
PC_GDP,NSA,WRL_REST,BAL,G,AT,2014-01-01,0.3
PC_GDP,NSA,WRL_REST,BAL,G,AT,2015-01-01,0.7
PC_GDP,NSA,WRL_REST,BAL,G,AT,2016-01-01,0.5
PC_GDP,NSA,WRL_REST,BAL,G,AT,2017-01-01,0.2
PC_GDP,NSA,WRL_REST,BAL,G,BE,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2000-01-01,1.9
PC_GDP,NSA,WRL_REST,BAL,G,BE,2001-01-01,2.1
PC_GDP,NSA,WRL_REST,BAL,G,BE,2002-01-01,3.9
PC_GDP,NSA,WRL_REST,BAL,G,BE,2003-01-01,2.9
PC_GDP,NSA,WRL_REST,BAL,G,BE,2004-01-01,2.5
PC_GDP,NSA,WRL_REST,BAL,G,BE,2005-01-01,1.1
PC_GDP,NSA,WRL_REST,BAL,G,BE,2006-01-01,0.8
PC_GDP,NSA,WRL_REST,BAL,G,BE,2007-01-01,0.9
PC_GDP,NSA,WRL_REST,BAL,G,BE,2008-01-01,-2.8
PC_GDP,NSA,WRL_REST,BAL,G,BE,2009-01-01,-1.0
PC_GDP,NSA,WRL_REST,BAL,G,BE,2010-01-01,-0.9
PC_GDP,NSA,WRL_REST,BAL,G,BE,2011-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,G,BE,2012-01-01,-2.5
PC_GDP,NSA,WRL_REST,BAL,G,BE,2013-01-01,-1.7
PC_GDP,NSA,WRL_REST,BAL,G,BE,2014-01-01,-1.3
PC_GDP,NSA,WRL_REST,BAL,G,BE,2015-01-01,-0.2
PC_GDP,NSA,WRL_REST,BAL,G,BE,2016-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,G,BE,2017-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,G,BG,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2004-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2005-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2006-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2007-01-01,-24.3
PC_GDP,NSA,WRL_REST,BAL,G,BG,2008-01-01,-25.0
PC_GDP,NSA,WRL_REST,BAL,G,BG,2009-01-01,-12.9
PC_GDP,NSA,WRL_REST,BAL,G,BG,2010-01-01,-9.4
PC_GDP,NSA,WRL_REST,BAL,G,BG,2011-01-01,-6.5
PC_GDP,NSA,WRL_REST,BAL,G,BG,2012-01-01,-9.5
PC_GDP,NSA,WRL_REST,BAL,G,BG,2013-01-01,-7.0
PC_GDP,NSA,WRL_REST,BAL,G,BG,2014-01-01,-6.5
PC_GDP,NSA,WRL_REST,BAL,G,BG,2015-01-01,-5.8
PC_GDP,NSA,WRL_REST,BAL,G,BG,2016-01-01,-2.0
PC_GDP,NSA,WRL_REST,BAL,G,BG,2017-01-01,-1.5
PC_GDP,NSA,WRL_REST,BAL,G,CY,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,1999-01-01,
