unit,s_adj,bop_item,stk_flow,partner,geo\time,date,value
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2004-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2005-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2005-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2005-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2005-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2006-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2006-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2006-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2006-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2007-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2007-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2007-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2007-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2008-01-01,48.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2008-04-01,54.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2008-07-01,58.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2008-10-01,58.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2009-01-01,54.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2009-04-01,68.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2009-07-01,65.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2009-10-01,70.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2010-01-01,95.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2010-04-01,87.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2010-07-01,97.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2010-10-01,70.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2011-01-01,98.8
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2011-04-01,103.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2011-07-01,116.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2011-10-01,127.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2012-01-01,118.4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2012-04-01,121.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2012-07-01,130.2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2012-10-01,137.2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2013-01-01,152.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2013-04-01,144.5
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2013-07-01,143.5
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2013-10-01,140.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2014-01-01,139.4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2014-04-01,134.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2014-07-01,128.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2014-10-01,136.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2015-01-01,139.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2015-04-01,136.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2015-07-01,126.8
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2015-10-01,148.2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2016-01-01,142.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2016-04-01,142.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2016-07-01,143.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2016-10-01,130.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2017-01-01,132.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2017-04-01,141.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2017-07-01,131.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2017-10-01,144.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2018-01-01,136.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CY,2018-04-01,107.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1995-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1996-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1996-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1996-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1996-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1997-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1997-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1997-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1997-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1998-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1998-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1998-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1998-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1999-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1999-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1999-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,1999-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2000-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2000-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2000-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2000-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2001-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2001-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2001-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2001-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2002-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2002-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2002-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2002-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2003-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2003-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2003-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2003-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2004-01-01,-23.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2004-04-01,-21.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2004-07-01,-20.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2004-10-01,-14.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2005-01-01,-14.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2005-04-01,-18.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2005-07-01,-16.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2005-10-01,-16.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2006-01-01,-15.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2006-04-01,-14.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2006-07-01,-14.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2006-10-01,-12.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2007-01-01,-11.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2007-04-01,-11.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2007-07-01,-8.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2007-10-01,-7.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2008-01-01,-7.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2008-04-01,-5.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2008-07-01,-4.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2008-10-01,-4.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2009-01-01,-5.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2009-04-01,-3.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2009-07-01,-2.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2009-10-01,-2.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2010-01-01,-3.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2010-04-01,-3.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2010-07-01,-1.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2010-10-01,-1.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2011-01-01,-1.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2011-04-01,0.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2011-07-01,0.8
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2011-10-01,-0.2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2012-01-01,0.3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2012-04-01,-1.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2012-07-01,-0.5
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2012-10-01,-1.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2013-01-01,-2.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2013-04-01,-2.5
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2013-07-01,-3.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2013-10-01,-5.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2014-01-01,-8.4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2014-04-01,-5.5
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2014-07-01,-5.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2014-10-01,-6.3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2015-01-01,-9.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2015-04-01,-9.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2015-07-01,-9.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2015-10-01,-9.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2016-01-01,-12.2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2016-04-01,-12.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2016-07-01,-13.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2016-10-01,-13.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2017-01-01,-18.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2017-04-01,-15.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2017-07-01,-14.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2017-10-01,-13.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2018-01-01,-13.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,CZ,2018-04-01,-14.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1995-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1996-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1996-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1996-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1996-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1997-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1997-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1997-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1997-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1998-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1998-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1998-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1998-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1999-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1999-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1999-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,1999-10-01,16.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2000-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2000-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2000-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2000-10-01,24.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2001-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2001-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2001-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2001-10-01,23.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2002-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2002-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2002-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2002-10-01,27.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2003-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2003-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2003-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2003-10-01,23.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2004-01-01,22.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2004-04-01,21.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2004-07-01,20.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2004-10-01,19.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2005-01-01,18.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2005-04-01,18.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2005-07-01,17.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2005-10-01,17.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2006-01-01,14.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2006-04-01,10.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2006-07-01,10.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2006-10-01,8.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2007-01-01,6.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2007-04-01,4.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2007-07-01,5.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2007-10-01,3.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2008-01-01,5.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2008-04-01,3.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2008-07-01,4.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2008-10-01,5.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2009-01-01,6.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2009-04-01,4.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2009-07-01,4.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2009-10-01,1.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2010-01-01,2.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2010-04-01,3.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2010-07-01,4.7 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2010-10-01,3.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2011-01-01,0.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2011-04-01,1.4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2011-07-01,6.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2011-10-01,6.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2012-01-01,5.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2012-04-01,5.3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2012-07-01,4.5
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2012-10-01,3.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2013-01-01,3.3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2013-04-01,1.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2013-07-01,-0.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2013-10-01,-3.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2014-01-01,-4.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2014-04-01,-4.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2014-07-01,-5.8
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2014-10-01,-6.4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2015-01-01,-6.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2015-04-01,-8.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2015-07-01,-9.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2015-10-01,-8.7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2016-01-01,-7.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2016-04-01,-8.4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2016-07-01,-9.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2016-10-01,-10.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2017-01-01,-10.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2017-04-01,-12.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2017-07-01,-12.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2017-10-01,-13.0 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2018-01-01,-13.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DE,2018-04-01,-13.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1995-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1996-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1996-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1996-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1996-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1997-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1997-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1997-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1997-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1998-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1998-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1998-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1998-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1999-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1999-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1999-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,1999-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2000-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2000-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2000-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2000-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2001-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2001-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2001-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2001-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2002-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2002-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2002-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2002-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2003-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2003-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2003-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2003-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2004-01-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2004-04-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2004-07-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2004-10-01,: 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2005-01-01,20.2 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2005-04-01,18.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2005-07-01,19.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2005-10-01,20.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2006-01-01,28.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2006-04-01,29.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2006-07-01,29.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2006-10-01,31.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2007-01-01,37.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2007-04-01,33.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2007-07-01,31.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2007-10-01,32.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2008-01-01,34.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2008-04-01,32.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2008-07-01,30.1 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2008-10-01,29.8 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2009-01-01,30.5 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2009-04-01,31.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2009-07-01,29.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2009-10-01,28.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2010-01-01,25.6 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2010-04-01,25.3 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2010-07-01,22.4 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2010-10-01,21.9 
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2011-01-01,19.6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2011-04-01,19.0
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2011-07-01,17.2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2011-10-01,14.3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2012-01-01,14.9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2012-04-01,12.8
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2012-07-01,11.1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,DK,2012-10-01,10.9
