unit,s_adj,partner,stk_flow,bop_item,geotime,date,value
PC_GDP,NSA,WRL_REST,BAL,CA,RO,2018-04-01,5
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2017-10-01,6
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2018-01-01,8
PC_GDP,NSA,WRL_REST,BAL,CA,RS,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2017-10-01,3
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,CA,SE,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2017-10-01,5
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2018-01-01,6
PC_GDP,NSA,WRL_REST,BAL,CA,SI,2018-04-01,8
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,CA,SK,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2017-10-01,6
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2018-01-01,7
PC_GDP,NSA,WRL_REST,BAL,CA,TR,2018-04-01,7
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2018-01-01,3
PC_GDP,NSA,WRL_REST,BAL,CA,UK,2018-04-01,3
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2017-10-01,14
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2018-01-01,11
PC_GDP,NSA,WRL_REST,BAL,CA,XK,2018-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,AL,2017-10-01,26
PC_GDP,NSA,WRL_REST,BAL,G,AL,2018-01-01,21
PC_GDP,NSA,WRL_REST,BAL,G,AL,2018-04-01,20
PC_GDP,NSA,WRL_REST,BAL,G,AT,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,AT,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,G,AT,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,G,AT,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,G,BE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,BE,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,G,BE,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,G,BE,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,G,BG,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,BG,2017-10-01,4
PC_GDP,NSA,WRL_REST,BAL,G,BG,2018-01-01,7
PC_GDP,NSA,WRL_REST,BAL,G,BG,2018-04-01,6
PC_GDP,NSA,WRL_REST,BAL,G,CH,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CH,2017-10-01,9
PC_GDP,NSA,WRL_REST,BAL,G,CH,2018-01-01,8
PC_GDP,NSA,WRL_REST,BAL,G,CH,2018-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2017-10-01,38
PC_GDP,NSA,WRL_REST,BAL,G,CY,2018-01-01,9
PC_GDP,NSA,WRL_REST,BAL,G,CY,2018-04-01,24
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2018-01-01,6
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2018-04-01,5
PC_GDP,NSA,WRL_REST,BAL,G,DE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,DE,2017-10-01,7
PC_GDP,NSA,WRL_REST,BAL,G,DE,2018-01-01,7
PC_GDP,NSA,WRL_REST,BAL,G,DE,2018-04-01,8
PC_GDP,NSA,WRL_REST,BAL,G,DK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2017-10-01,4
PC_GDP,NSA,WRL_REST,BAL,G,DK,2018-01-01,4
PC_GDP,NSA,WRL_REST,BAL,G,DK,2018-04-01,3
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2017-10-01,3
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,G,EA19,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,G,EE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EE,2017-10-01,3
PC_GDP,NSA,WRL_REST,BAL,G,EE,2018-01-01,5
PC_GDP,NSA,WRL_REST,BAL,G,EE,2018-04-01,5
PC_GDP,NSA,WRL_REST,BAL,G,EL,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2017-10-01,10
PC_GDP,NSA,WRL_REST,BAL,G,EL,2018-01-01,11
PC_GDP,NSA,WRL_REST,BAL,G,EL,2018-04-01,11
PC_GDP,NSA,WRL_REST,BAL,G,ES,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,ES,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,G,ES,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,G,ES,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,G,EU28,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,G,FI,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,FI,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,G,FI,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,G,FI,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,G,FR,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,G,FR,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,G,FR,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,G,HR,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2017-10-01,14
PC_GDP,NSA,WRL_REST,BAL,G,HR,2018-01-01,21
PC_GDP,NSA,WRL_REST,BAL,G,HR,2018-04-01,18
PC_GDP,NSA,WRL_REST,BAL,G,HU,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,HU,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,G,HU,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,G,HU,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,G,IE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2017-10-01,38
PC_GDP,NSA,WRL_REST,BAL,G,IE,2018-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,2018-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IS,2017-10-01,5
PC_GDP,NSA,WRL_REST,BAL,G,IS,2018-01-01,4
PC_GDP,NSA,WRL_REST,BAL,G,IS,2018-04-01,7
PC_GDP,NSA,WRL_REST,BAL,G,IT,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,IT,2017-10-01,3
PC_GDP,NSA,WRL_REST,BAL,G,IT,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,G,IT,2018-04-01,3
PC_GDP,NSA,WRL_REST,BAL,G,LT,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,G,LT,2018-01-01,7
PC_GDP,NSA,WRL_REST,BAL,G,LT,2018-04-01,7
PC_GDP,NSA,WRL_REST,BAL,G,LU,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LU,2017-10-01,4
PC_GDP,NSA,WRL_REST,BAL,G,LU,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,G,LU,2018-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2017-10-01,6
PC_GDP,NSA,WRL_REST,BAL,G,LV,2018-01-01,9
PC_GDP,NSA,WRL_REST,BAL,G,LV,2018-04-01,6
PC_GDP,NSA,WRL_REST,BAL,G,ME,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,ME,2017-10-01,46
PC_GDP,NSA,WRL_REST,BAL,G,ME,2018-01-01,46
PC_GDP,NSA,WRL_REST,BAL,G,ME,2018-04-01,53
PC_GDP,NSA,WRL_REST,BAL,G,MK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2017-04-01,
