unit,s_adj,bop_item,stk_flow,partner,geotime,date,value
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2002-01-01,202
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2003-01-01,206
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2004-01-01,192
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2005-01-01,200
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2006-01-01,194
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2007-01-01,203
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2008-01-01,153
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2009-01-01,202
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IE,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2003-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2004-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2005-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2006-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2007-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2008-01-01,37
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2009-01-01,41
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,IT,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2003-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2004-01-01,14
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2005-01-01,15
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2006-01-01,18
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2007-01-01,28
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2008-01-01,35
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2009-01-01,38
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LT,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2002-01-01,2274
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2003-01-01,2261
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2004-01-01,2318
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2005-01-01,2433
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2006-01-01,2511
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2007-01-01,2587
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2008-01-01,2139
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2009-01-01,2686
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LU,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2000-01-01,10
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2001-01-01,14
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2002-01-01,16
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2003-01-01,21
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2004-01-01,27
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2005-01-01,33
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2006-01-01,40
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2007-01-01,46
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2008-01-01,53
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2009-01-01,58
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,LV,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2003-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2004-01-01,57
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2005-01-01,163
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2006-01-01,323
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2007-01-01,385
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2008-01-01,428
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2009-01-01,334
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,MT,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2003-01-01,44
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2004-01-01,53
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2005-01-01,48
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2006-01-01,42
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2007-01-01,45
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2008-01-01,59
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2009-01-01,63
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,NL,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2003-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2004-01-01,15
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2005-01-01,13
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2006-01-01,16
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2007-01-01,19
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2008-01-01,28
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2009-01-01,30
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PL,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,1996-01-01,1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,1997-01-01,2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,1998-01-01,2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,1999-01-01,16
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2000-01-01,26
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2001-01-01,39
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2002-01-01,42
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2003-01-01,41
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2004-01-01,42
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2005-01-01,50
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2006-01-01,56
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2007-01-01,64
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2008-01-01,74
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2009-01-01,82
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,PT,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2003-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2004-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2005-01-01,9
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2006-01-01,11
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2007-01-01,19
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2008-01-01,27
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2009-01-01,32
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,RO,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,1998-01-01,42
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,1999-01-01,36
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2000-01-01,37
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2001-01-01,51
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2002-01-01,48
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2003-01-01,51
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2004-01-01,50
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2005-01-01,55
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2006-01-01,44
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2007-01-01,45
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2008-01-01,66
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2009-01-01,71
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SE,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,1995-01-01,6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,1996-01-01,2
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,1997-01-01,4
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,1998-01-01,3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,1999-01-01,1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2000-01-01,3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2001-01-01,6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2002-01-01,10
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2003-01-01,6
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2004-01-01,3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2005-01-01,3
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2006-01-01,10
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2007-01-01,24
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2008-01-01,34
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2009-01-01,40
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SI,2017-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,1995-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,1996-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,1997-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,1998-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,1999-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2000-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2001-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2002-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2003-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2004-01-01,1
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2005-01-01,7
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2006-01-01,14
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2007-01-01,12
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2008-01-01,17
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2009-01-01,22
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2010-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2011-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2012-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2013-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2014-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2015-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2016-01-01,
PC_GDP,NSA,FA__FNED,NE_LE,WRL_REST,SK,2017-01-01,
