unit,s_adj,bop_item,stk_flow,partner,geotime,date,value
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2011-01-01,34.9
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2012-01-01,33.5
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2013-01-01,32.4
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2014-01-01,32.2
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2015-01-01,32.6
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2016-01-01,31.8
PC_GDP,NSA,CA,DEB,WRL_REST,IT,2017-01-01,33.6
PC_GDP,NSA,CA,DEB,WRL_REST,LT,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,1999-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2000-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2001-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2002-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2003-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2004-01-01,60.2
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2005-01-01,66.9
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2006-01-01,72.7
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2007-01-01,71.8
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2008-01-01,76.9
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2009-01-01,56.9
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2010-01-01,74.8
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2011-01-01,87.8
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2012-01-01,89.9
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2013-01-01,90.6
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2014-01-01,84.9
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2015-01-01,84.6
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2016-01-01,80.8
PC_GDP,NSA,CA,DEB,WRL_REST,LT,2017-01-01,85.7
PC_GDP,NSA,CA,DEB,WRL_REST,LU,1995-01-01,297.3
PC_GDP,NSA,CA,DEB,WRL_REST,LU,1996-01-01,269.1
PC_GDP,NSA,CA,DEB,WRL_REST,LU,1997-01-01,299.1
PC_GDP,NSA,CA,DEB,WRL_REST,LU,1998-01-01,347.1
PC_GDP,NSA,CA,DEB,WRL_REST,LU,1999-01-01,331.5
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2000-01-01,371.5
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2001-01-01,383.9
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2002-01-01,395.2
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2003-01-01,369.9
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2004-01-01,360.9
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2005-01-01,413.5
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2006-01-01,465.2
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2007-01-01,491.2
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2008-01-01,529.1
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2009-01-01,429.9
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2010-01-01,440.7
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2011-01-01,520.8
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2012-01-01,619.0
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2013-01-01,666.2
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2014-01-01,574.5
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2015-01-01,630.3
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2016-01-01,572.1
PC_GDP,NSA,CA,DEB,WRL_REST,LU,2017-01-01,584.6
PC_GDP,NSA,CA,DEB,WRL_REST,LV,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LV,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LV,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LV,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LV,1999-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2000-01-01,39.2
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2001-01-01,42.3
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2002-01-01,42.5
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2003-01-01,49.8
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2004-01-01,60.1
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2005-01-01,66.6
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2006-01-01,73.2
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2007-01-01,70.2
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2008-01-01,63.0
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2009-01-01,47.8
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2010-01-01,63.2
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2011-01-01,72.1
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2012-01-01,74.9
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2013-01-01,72.9
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2014-01-01,70.9
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2015-01-01,70.0
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2016-01-01,67.6
PC_GDP,NSA,CA,DEB,WRL_REST,LV,2017-01-01,69.7
PC_GDP,NSA,CA,DEB,WRL_REST,MT,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,1999-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2000-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2001-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2002-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2003-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2004-01-01,134.1
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2005-01-01,163.4
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2006-01-01,223.8
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2007-01-01,286.1
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2008-01-01,329.3
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2009-01-01,303.3
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2010-01-01,278.9
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2011-01-01,320.7
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2012-01-01,317.6
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2013-01-01,298.9
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2014-01-01,273.0
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2015-01-01,250.8
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2016-01-01,243.8
PC_GDP,NSA,CA,DEB,WRL_REST,MT,2017-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,1999-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2000-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2001-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2002-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2003-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2004-01-01,80.9
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2005-01-01,88.9
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2006-01-01,93.7
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2007-01-01,104.2
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2008-01-01,99.6
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2009-01-01,87.1
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2010-01-01,100.2
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2011-01-01,106.4
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2012-01-01,107.6
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2013-01-01,107.6
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2014-01-01,112.5
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2015-01-01,116.2
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2016-01-01,110.1
PC_GDP,NSA,CA,DEB,WRL_REST,NL,2017-01-01,107.5
PC_GDP,NSA,CA,DEB,WRL_REST,PL,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,1999-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2000-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2001-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2002-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2003-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2004-01-01,43.5
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2005-01-01,41.8
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2006-01-01,47.0
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2007-01-01,49.8
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2008-01-01,48.9
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2009-01-01,45.2
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2010-01-01,49.5
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2011-01-01,52.0
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2012-01-01,52.7
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2013-01-01,52.0
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2014-01-01,53.9
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2015-01-01,54.0
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2016-01-01,56.6
PC_GDP,NSA,CA,DEB,WRL_REST,PL,2017-01-01,58.2
PC_GDP,NSA,CA,DEB,WRL_REST,PT,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,PT,1996-01-01,38.9
PC_GDP,NSA,CA,DEB,WRL_REST,PT,1997-01-01,41.2
PC_GDP,NSA,CA,DEB,WRL_REST,PT,1998-01-01,43.6
PC_GDP,NSA,CA,DEB,WRL_REST,PT,1999-01-01,43.4
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2000-01-01,47.3
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2001-01-01,47.1
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2002-01-01,43.1
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2003-01-01,41.3
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2004-01-01,43.6
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2005-01-01,45.0
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2006-01-01,50.6
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2007-01-01,51.7
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2008-01-01,54.1
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2009-01-01,45.9
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2010-01-01,50.4
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2011-01-01,50.8
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2012-01-01,48.7
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2013-01-01,47.6
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2014-01-01,49.2
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2015-01-01,49.0
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2016-01-01,47.7
PC_GDP,NSA,CA,DEB,WRL_REST,PT,2017-01-01,50.1
PC_GDP,NSA,CA,DEB,WRL_REST,RO,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,RO,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,RO,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,RO,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,RO,1999-01-01,33.2
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2000-01-01,29.0
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2001-01-01,32.1
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2002-01-01,32.1
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2003-01-01,34.3
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2004-01-01,39.6
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2005-01-01,39.4
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2006-01-01,42.1
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2007-01-01,45.3
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2008-01-01,45.1
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2009-01-01,37.2
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2010-01-01,42.8
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2011-01-01,47.0
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2012-01-01,47.2
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2013-01-01,46.4
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2014-01-01,46.4
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2015-01-01,47.3
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2016-01-01,47.7
PC_GDP,NSA,CA,DEB,WRL_REST,RO,2017-01-01,48.7
PC_GDP,NSA,CA,DEB,WRL_REST,SE,1995-01-01,39.5
PC_GDP,NSA,CA,DEB,WRL_REST,SE,1996-01-01,37.9
PC_GDP,NSA,CA,DEB,WRL_REST,SE,1997-01-01,40.8
PC_GDP,NSA,CA,DEB,WRL_REST,SE,1998-01-01,43.2
PC_GDP,NSA,CA,DEB,WRL_REST,SE,1999-01-01,43.6
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2000-01-01,48.5
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2001-01-01,47.5
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2002-01-01,44.4
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2003-01-01,42.5
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2004-01-01,45.4
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2005-01-01,50.2
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2006-01-01,53.1
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2007-01-01,55.4
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2008-01-01,57.1
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2009-01-01,50.4
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2010-01-01,52.1
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2011-01-01,53.2
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2012-01-01,52.5
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2013-01-01,50.0
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2014-01-01,51.8
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2015-01-01,51.3
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2016-01-01,49.9
PC_GDP,NSA,CA,DEB,WRL_REST,SE,2017-01-01,51.4
PC_GDP,NSA,CA,DEB,WRL_REST,SI,1995-01-01,49.6
PC_GDP,NSA,CA,DEB,WRL_REST,SI,1996-01-01,49.5
PC_GDP,NSA,CA,DEB,WRL_REST,SI,1997-01-01,50.6
PC_GDP,NSA,CA,DEB,WRL_REST,SI,1998-01-01,51.3
PC_GDP,NSA,CA,DEB,WRL_REST,SI,1999-01-01,50.8
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2000-01-01,56.9
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2001-01-01,55.9
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2002-01-01,55.0
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2003-01-01,55.3
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2004-01-01,61.5
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2005-01-01,66.0
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2006-01-01,71.7
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2007-01-01,77.6
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2008-01-01,77.1
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2009-01-01,62.2
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2010-01-01,69.2
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2011-01-01,76.4
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2012-01-01,75.9
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2013-01-01,74.1
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2014-01-01,74.8
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2015-01-01,77.9
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2016-01-01,78.0
PC_GDP,NSA,CA,DEB,WRL_REST,SI,2017-01-01,81.8
PC_GDP,NSA,CA,DEB,WRL_REST,SK,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,1997-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,1998-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,1999-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2000-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2001-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2002-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2003-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2004-01-01,107.4
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2005-01-01,110.7
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2006-01-01,117.5
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2007-01-01,105.6
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2008-01-01,96.2
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2009-01-01,76.3
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2010-01-01,86.0
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2011-01-01,95.2
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2012-01-01,95.2
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2013-01-01,96.6
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2014-01-01,95.7
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2015-01-01,98.4
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2016-01-01,99.1
PC_GDP,NSA,CA,DEB,WRL_REST,SK,2017-01-01,101.8
PC_GDP,NSA,CA,DEB,WRL_REST,UK,1995-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,UK,1996-01-01,
PC_GDP,NSA,CA,DEB,WRL_REST,UK,1997-01-01,36.8
PC_GDP,NSA,CA,DEB,WRL_REST,UK,1998-01-01,35.9
PC_GDP,NSA,CA,DEB,WRL_REST,UK,1999-01-01,37.3
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2000-01-01,40.5
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2001-01-01,40.2
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2002-01-01,37.6
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2003-01-01,36.5
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2004-01-01,37.6
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2005-01-01,41.8
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2006-01-01,48.2
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2007-01-01,49.6
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2008-01-01,51.1
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2009-01-01,42.7
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2010-01-01,44.2
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2011-01-01,46.2
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2012-01-01,45.2
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2013-01-01,45.0
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2014-01-01,42.0
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2015-01-01,40.4
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2016-01-01,41.4
PC_GDP,NSA,CA,DEB,WRL_REST,UK,2017-01-01,43.3
PC_GDP,NSA,G,DEB,WRL_REST,AT,1995-01-01,25.6
PC_GDP,NSA,G,DEB,WRL_REST,AT,1996-01-01,26.6
PC_GDP,NSA,G,DEB,WRL_REST,AT,1997-01-01,29.3
PC_GDP,NSA,G,DEB,WRL_REST,AT,1998-01-01,30.2
PC_GDP,NSA,G,DEB,WRL_REST,AT,1999-01-01,30.7
PC_GDP,NSA,G,DEB,WRL_REST,AT,2000-01-01,33.3
PC_GDP,NSA,G,DEB,WRL_REST,AT,2001-01-01,33.9
PC_GDP,NSA,G,DEB,WRL_REST,AT,2002-01-01,32.5
PC_GDP,NSA,G,DEB,WRL_REST,AT,2003-01-01,32.5
PC_GDP,NSA,G,DEB,WRL_REST,AT,2004-01-01,34.5
PC_GDP,NSA,G,DEB,WRL_REST,AT,2005-01-01,35.8
PC_GDP,NSA,G,DEB,WRL_REST,AT,2006-01-01,37.5
PC_GDP,NSA,G,DEB,WRL_REST,AT,2007-01-01,38.9
PC_GDP,NSA,G,DEB,WRL_REST,AT,2008-01-01,39.4
PC_GDP,NSA,G,DEB,WRL_REST,AT,2009-01-01,33.0
PC_GDP,NSA,G,DEB,WRL_REST,AT,2010-01-01,37.5
PC_GDP,NSA,G,DEB,WRL_REST,AT,2011-01-01,40.6
PC_GDP,NSA,G,DEB,WRL_REST,AT,2012-01-01,40.1
PC_GDP,NSA,G,DEB,WRL_REST,AT,2013-01-01,38.5
PC_GDP,NSA,G,DEB,WRL_REST,AT,2014-01-01,37.6
PC_GDP,NSA,G,DEB,WRL_REST,AT,2015-01-01,36.9
PC_GDP,NSA,G,DEB,WRL_REST,AT,2016-01-01,36.1
PC_GDP,NSA,G,DEB,WRL_REST,AT,2017-01-01,37.4
PC_GDP,NSA,G,DEB,WRL_REST,BE,1995-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BE,1996-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BE,1997-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BE,1998-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BE,1999-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BE,2000-01-01,60.6
PC_GDP,NSA,G,DEB,WRL_REST,BE,2001-01-01,59.1
PC_GDP,NSA,G,DEB,WRL_REST,BE,2002-01-01,51.4
PC_GDP,NSA,G,DEB,WRL_REST,BE,2003-01-01,51.1
PC_GDP,NSA,G,DEB,WRL_REST,BE,2004-01-01,53.5
PC_GDP,NSA,G,DEB,WRL_REST,BE,2005-01-01,57.9
PC_GDP,NSA,G,DEB,WRL_REST,BE,2006-01-01,59.6
PC_GDP,NSA,G,DEB,WRL_REST,BE,2007-01-01,60.2
PC_GDP,NSA,G,DEB,WRL_REST,BE,2008-01-01,63.2
PC_GDP,NSA,G,DEB,WRL_REST,BE,2009-01-01,50.6
PC_GDP,NSA,G,DEB,WRL_REST,BE,2010-01-01,57.0
PC_GDP,NSA,G,DEB,WRL_REST,BE,2011-01-01,63.9
PC_GDP,NSA,G,DEB,WRL_REST,BE,2012-01-01,62.9
PC_GDP,NSA,G,DEB,WRL_REST,BE,2013-01-01,61.7
PC_GDP,NSA,G,DEB,WRL_REST,BE,2014-01-01,59.8
PC_GDP,NSA,G,DEB,WRL_REST,BE,2015-01-01,56.0
PC_GDP,NSA,G,DEB,WRL_REST,BE,2016-01-01,58.8
PC_GDP,NSA,G,DEB,WRL_REST,BE,2017-01-01,61.6
PC_GDP,NSA,G,DEB,WRL_REST,BG,1995-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,1996-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,1997-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,1998-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,1999-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2000-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2001-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2002-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2003-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2004-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2005-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2006-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,BG,2007-01-01,62.1
PC_GDP,NSA,G,DEB,WRL_REST,BG,2008-01-01,62.7
PC_GDP,NSA,G,DEB,WRL_REST,BG,2009-01-01,41.5
PC_GDP,NSA,G,DEB,WRL_REST,BG,2010-01-01,46.5
PC_GDP,NSA,G,DEB,WRL_REST,BG,2011-01-01,52.7
PC_GDP,NSA,G,DEB,WRL_REST,BG,2012-01-01,56.4
PC_GDP,NSA,G,DEB,WRL_REST,BG,2013-01-01,57.5
PC_GDP,NSA,G,DEB,WRL_REST,BG,2014-01-01,55.7
PC_GDP,NSA,G,DEB,WRL_REST,BG,2015-01-01,54.2
PC_GDP,NSA,G,DEB,WRL_REST,BG,2016-01-01,50.1
PC_GDP,NSA,G,DEB,WRL_REST,BG,2017-01-01,55.0
PC_GDP,NSA,G,DEB,WRL_REST,CY,1995-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,1996-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,1997-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,1998-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,1999-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2000-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2001-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2002-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2003-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2004-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2005-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2006-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2007-01-01,
PC_GDP,NSA,G,DEB,WRL_REST,CY,2008-01-01,42.2
PC_GDP,NSA,G,DEB,WRL_REST,CY,2009-01-01,34.7
